111685,2018-01-06,CHILD,MALE
111686,2018-01-07,CHILD,MALE
111687,2018-01-08,CHILD,MALE
111688,2018-01-09,CHILD,MALE
111689,2018-01-10,CHILD,MALE
111690,2018-01-11,CHILD,MALE
111691,2018-01-12,CHILD,MALE
111692,2018-01-13,CHILD,MALE
111693,2018-01-14,CHILD,MALE
111694,2018-01-15,CHILD,MALE
111695,2018-01-16,CHILD,MALE
111696,2018-01-17,CHILD,MALE
111697,2018-01-18,CHILD,MALE
111698,2018-01-19,CHILD,MALE
111699,2018-01-20,CHILD,MALE
111700,2018-01-21,CHILD,MALE
111701,2018-01-22,CHILD,MALE
111702,2018-01-23,CHILD,MALE
111703,2018-01-24,CHILD,MALE
111704,2018-01-25,CHILD,MALE
111705,2018-01-26,CHILD,MALE
111706,2018-01-27,CHILD,MALE
111707,2018-01-28,CHILD,MALE
111708,2018-01-29,CHILD,MALE
111709,2018-01-30,CHILD,MALE
111710,2018-01-31,CHILD,MALE
111711,2018-02-01,CHILD,MALE
111712,2018-02-02,CHILD,MALE
111713,2018-02-03,CHILD,MALE
111714,2018-02-04,CHILD,MALE
111715,2018-02-05,CHILD,MALE
111716,2018-02-06,CHILD,MALE
111717,2018-02-07,CHILD,MALE
111718,2018-02-08,CHILD,MALE
111719,2018-02-09,CHILD,MALE
111720,2018-02-10,CHILD,MALE
111721,2018-02-11,CHILD,MALE
111722,2018-02-12,CHILD,MALE
111723,2018-02-13,CHILD,MALE
111724,2018-02-14,CHILD,MALE
111725,2018-02-15,CHILD,MALE
111726,2018-02-16,CHILD,MALE
111727,2018-02-17,CHILD,MALE
111728,2018-02-18,CHILD,MALE
111729,2018-02-19,CHILD,MALE
111730,2018-02-20,CHILD,MALE
111731,2018-02-21,CHILD,MALE
111732,2018-02-22,CHILD,MALE
111733,2018-02-23,CHILD,MALE
111734,2018-02-24,CHILD,MALE
111735,2018-02-25,CHILD,MALE
111736,2018-02-26,CHILD,MALE
111737,2018-02-27,CHILD,MALE
111738,2018-02-28,CHILD,MALE
111739,2018-03-01,CHILD,MALE
111740,2018-03-02,CHILD,MALE
111741,2018-03-03,CHILD,MALE
111742,2018-03-04,CHILD,MALE
111743,2018-03-05,CHILD,MALE
111744,2018-03-06,CHILD,MALE
111745,2018-03-07,CHILD,MALE
111746,2018-03-08,CHILD,MALE
111747,2018-03-09,CHILD,MALE
111748,2018-03-10,CHILD,MALE
111749,2018-03-11,CHILD,MALE
111750,2018-03-12,CHILD,MALE
111751,2018-03-13,CHILD,MALE
111752,2018-03-14,CHILD,MALE
111753,2018-03-15,CHILD,MALE
111754,2018-03-16,CHILD,MALE
111755,2018-03-17,CHILD,MALE
111756,2018-03-18,CHILD,MALE
111757,2018-03-19,CHILD,MALE
111758,2018-03-20,CHILD,MALE
111759,2018-03-21,CHILD,MALE
111760,2018-03-22,CHILD,MALE
111761,2018-03-23,CHILD,MALE
111762,2018-03-24,CHILD,MALE
111763,2018-03-25,CHILD,MALE
111764,2018-03-26,CHILD,MALE
111765,2018-03-27,CHILD,MALE
111766,2018-03-28,CHILD,MALE
111767,2018-03-29,CHILD,MALE
111768,2018-03-30,CHILD,MALE
111769,2018-03-31,CHILD,MALE
111770,2018-04-01,CHILD,MALE
111771,2018-04-02,CHILD,MALE
111772,2018-04-03,CHILD,MALE
111773,2018-04-04,CHILD,MALE
111774,2018-04-05,CHILD,MALE
111775,2018-04-06,CHILD,MALE
111776,2018-04-07,CHILD,MALE
111777,2018-04-08,CHILD,MALE
111778,2018-04-09,CHILD,MALE
111779,2018-04-10,CHILD,MALE
111780,2018-04-11,CHILD,MALE
111781,2018-04-12,CHILD,MALE
111782,2018-04-13,CHILD,MALE
111783,2018-04-14,CHILD,MALE
111784,2018-04-15,CHILD,MALE
111785,2018-04-16,CHILD,MALE
111786,2018-04-17,CHILD,MALE
111787,2018-04-18,CHILD,MALE
111788,2018-04-19,CHILD,MALE
111789,2018-04-20,CHILD,MALE
111790,2018-04-21,CHILD,MALE
111791,2018-04-22,CHILD,MALE
111792,2018-04-23,CHILD,MALE
111793,2018-04-24,CHILD,MALE
111794,2018-04-25,CHILD,MALE
111795,2018-04-26,CHILD,MALE
111796,2018-04-27,CHILD,MALE
111797,2018-04-28,CHILD,MALE
111798,2018-04-29,CHILD,MALE
111799,2018-04-30,CHILD,MALE
111800,2018-05-01,CHILD,MALE
111801,2018-05-02,CHILD,MALE
111802,2018-05-03,CHILD,MALE
111803,2018-05-04,CHILD,MALE
111804,2018-05-05,CHILD,MALE
111805,2018-05-06,CHILD,MALE
111806,2018-05-07,CHILD,MALE
111807,2018-05-08,CHILD,MALE
111808,2018-05-09,CHILD,MALE
111809,2018-05-10,CHILD,MALE
111810,2018-05-11,CHILD,MALE
111811,2018-05-12,CHILD,MALE
111812,2018-05-13,CHILD,MALE
111813,2018-05-14,CHILD,MALE
111814,2018-05-15,CHILD,MALE
111815,2018-05-16,CHILD,MALE
111816,2018-05-17,CHILD,MALE
111817,2018-05-18,CHILD,MALE
111818,2018-05-19,CHILD,MALE
111819,2018-05-20,CHILD,MALE
111820,2018-05-21,CHILD,MALE
111821,2018-05-22,CHILD,MALE
111822,2018-05-23,CHILD,MALE
111823,2018-05-24,CHILD,MALE
111824,2018-05-25,CHILD,MALE
111825,2018-05-26,CHILD,MALE
111826,2018-05-27,CHILD,MALE
111827,2018-05-28,CHILD,MALE
111828,2018-05-29,CHILD,MALE
111829,2018-05-30,CHILD,MALE
111830,2018-05-31,CHILD,MALE
111831,2018-06-01,CHILD,MALE
111832,2018-06-02,CHILD,MALE
111833,2018-06-03,CHILD,MALE
111834,2018-06-04,CHILD,MALE
111835,2018-06-05,CHILD,MALE
111836,2018-06-06,CHILD,MALE
111837,2018-06-07,CHILD,MALE
111838,2018-06-08,CHILD,MALE
111839,2018-06-09,CHILD,MALE
111840,2018-06-10,CHILD,MALE
111841,2018-06-11,CHILD,MALE
111842,2018-06-12,CHILD,MALE
111843,2018-06-13,CHILD,MALE
111844,2018-06-14,CHILD,MALE
111845,2018-06-15,CHILD,MALE
111846,2018-06-16,CHILD,MALE
111847,2018-06-17,CHILD,MALE
111848,2018-06-18,CHILD,MALE
111849,2018-06-19,CHILD,MALE
111850,2018-06-20,CHILD,MALE
111851,2018-06-21,CHILD,MALE
111852,2018-06-22,CHILD,MALE
111853,2018-06-23,CHILD,MALE
111854,2018-06-24,CHILD,MALE
111855,2018-06-25,CHILD,MALE
111856,2018-06-26,CHILD,MALE
111857,2018-06-27,CHILD,MALE
111858,2018-06-28,CHILD,MALE
111859,2018-06-29,CHILD,MALE
111860,2018-06-30,CHILD,MALE
111861,2018-07-01,CHILD,MALE
111862,2018-07-02,CHILD,MALE
111863,2018-07-03,CHILD,MALE
111864,2018-07-04,CHILD,MALE
111865,2018-07-05,CHILD,MALE
111866,2018-07-06,CHILD,MALE
111867,2018-07-07,CHILD,MALE
111868,2018-07-08,CHILD,MALE
111869,2018-07-09,CHILD,MALE
111870,2018-07-10,CHILD,MALE
111871,2018-07-11,CHILD,MALE
111872,2018-07-12,CHILD,MALE
111873,2018-07-13,CHILD,MALE
111874,2018-07-14,CHILD,MALE
111875,2018-07-15,CHILD,MALE
111876,2018-07-16,CHILD,MALE
111877,2018-07-17,CHILD,MALE
111878,2018-07-18,CHILD,MALE
111879,2018-07-19,CHILD,MALE
111880,2018-07-20,CHILD,MALE
111881,2018-07-21,CHILD,MALE
111882,2018-07-22,CHILD,MALE
111883,2018-07-23,CHILD,MALE
111884,2018-07-24,CHILD,MALE
111885,2018-07-25,CHILD,MALE
111886,2018-07-26,CHILD,MALE
111887,2018-07-27,CHILD,MALE
111888,2018-07-28,CHILD,MALE
111889,2018-07-29,CHILD,MALE
111890,2018-07-30,CHILD,MALE
111891,2018-07-31,CHILD,MALE
111892,2018-08-01,CHILD,MALE
111893,2018-08-02,CHILD,MALE
111894,2018-08-03,CHILD,MALE
111895,2018-08-04,CHILD,MALE
111896,2018-08-05,CHILD,MALE
111897,2018-08-06,CHILD,MALE
111898,2018-08-07,CHILD,MALE
111899,2018-08-08,CHILD,MALE
111900,2018-08-09,CHILD,MALE
111901,2018-08-10,CHILD,MALE
111902,2018-08-11,CHILD,MALE
111903,2018-08-12,CHILD,MALE
111904,2018-08-13,CHILD,MALE
111905,2018-08-14,CHILD,MALE
111906,2018-08-15,CHILD,MALE
111907,2018-08-16,CHILD,MALE
111908,2018-08-17,CHILD,MALE
111909,2018-08-18,CHILD,MALE
111910,2018-08-19,CHILD,MALE
111911,2018-08-20,CHILD,MALE
111912,2018-08-21,CHILD,MALE
111913,2018-08-22,CHILD,MALE
111914,2018-08-23,CHILD,MALE
111915,2018-08-24,CHILD,MALE
111916,2018-08-25,CHILD,MALE
111917,2018-08-26,CHILD,MALE
111918,2018-08-27,CHILD,MALE
111919,2018-08-28,CHILD,MALE
111920,2018-08-29,CHILD,FEMALE
111921,2018-08-30,CHILD,FEMALE
111922,2018-08-31,CHILD,FEMALE
111923,2018-09-01,CHILD,FEMALE
111924,2018-09-02,CHILD,FEMALE
111925,2018-09-03,CHILD,FEMALE
111926,2018-09-04,CHILD,FEMALE
111927,2018-09-05,CHILD,FEMALE
111928,2018-09-06,CHILD,FEMALE
111929,2018-09-07,CHILD,FEMALE
111930,2018-09-08,CHILD,FEMALE
111931,2018-09-09,CHILD,FEMALE
111932,2018-09-10,CHILD,FEMALE
111933,2018-09-11,CHILD,FEMALE
111934,2018-09-12,CHILD,FEMALE
111935,2018-09-13,CHILD,FEMALE
111936,2018-09-14,CHILD,FEMALE
111937,2018-09-15,CHILD,FEMALE
111938,2018-09-16,CHILD,FEMALE
111939,2018-09-17,CHILD,FEMALE
111940,2018-09-18,CHILD,FEMALE
111941,2018-09-19,CHILD,FEMALE
111942,2018-09-20,CHILD,FEMALE
111943,2018-09-21,CHILD,FEMALE
111944,2018-09-22,CHILD,FEMALE
111945,2018-09-23,CHILD,FEMALE
111946,2018-09-24,CHILD,FEMALE
111947,2018-09-25,CHILD,FEMALE
111948,2018-09-26,CHILD,FEMALE
111949,2018-09-27,CHILD,FEMALE
111950,2018-09-28,CHILD,FEMALE
111951,2018-09-29,CHILD,FEMALE
111952,2018-09-30,CHILD,FEMALE
111953,2018-10-01,CHILD,FEMALE
111954,2018-10-02,CHILD,FEMALE
111955,2018-10-03,CHILD,FEMALE
111956,2018-10-04,CHILD,FEMALE
111957,2018-10-05,CHILD,FEMALE
111958,2018-10-06,CHILD,FEMALE
111959,2018-10-07,CHILD,FEMALE
111960,2018-10-08,CHILD,FEMALE
111961,2018-10-09,CHILD,FEMALE
111962,2018-10-10,CHILD,FEMALE
111963,2018-10-11,CHILD,FEMALE
111964,2018-10-12,CHILD,FEMALE
111965,2018-10-13,CHILD,FEMALE
111966,2018-10-14,CHILD,FEMALE
111967,2018-10-15,CHILD,FEMALE
111968,2018-10-16,CHILD,FEMALE
111969,2018-10-17,CHILD,FEMALE
111970,2018-10-18,CHILD,FEMALE
111971,2018-10-19,CHILD,FEMALE
111972,2018-10-20,CHILD,FEMALE
111973,2018-10-21,CHILD,FEMALE
111974,2018-10-22,CHILD,FEMALE
111975,2018-10-23,CHILD,FEMALE
111976,2018-10-24,CHILD,FEMALE
111977,2018-10-25,CHILD,FEMALE
111978,2018-10-26,CHILD,FEMALE
111979,2018-10-27,CHILD,FEMALE
111980,2018-10-28,CHILD,FEMALE
111981,2018-10-29,CHILD,FEMALE
111982,2018-10-30,CHILD,FEMALE
111983,2018-10-31,CHILD,FEMALE
111984,2018-11-01,CHILD,FEMALE
111985,2018-11-02,CHILD,FEMALE
111986,2018-11-03,CHILD,FEMALE
111987,2018-11-04,CHILD,FEMALE
111988,2018-11-05,CHILD,FEMALE
111989,2018-11-06,CHILD,FEMALE
111990,2018-11-07,CHILD,FEMALE
111991,2018-11-08,CHILD,FEMALE
111992,2018-11-09,CHILD,FEMALE
111993,2018-11-10,CHILD,FEMALE
111994,2018-11-11,CHILD,FEMALE
111995,2018-11-12,CHILD,FEMALE
111996,2018-11-13,CHILD,FEMALE
111997,2018-11-14,CHILD,FEMALE
111998,2018-11-15,CHILD,FEMALE
111999,2018-11-16,CHILD,FEMALE
112000,2018-11-17,CHILD,FEMALE
112001,2018-11-18,CHILD,FEMALE
112002,2018-11-19,CHILD,FEMALE
112003,2018-11-20,CHILD,FEMALE
112004,2018-11-21,CHILD,FEMALE
112005,2018-11-22,CHILD,FEMALE
112006,2018-11-23,CHILD,FEMALE
112007,2018-11-24,CHILD,FEMALE
112008,2018-11-25,CHILD,FEMALE
112009,2018-11-26,CHILD,FEMALE
112010,2018-11-27,CHILD,FEMALE
112011,2018-11-28,CHILD,FEMALE
112012,2018-11-29,CHILD,FEMALE
112013,2018-11-30,CHILD,FEMALE
112014,2018-12-01,CHILD,FEMALE
112015,2018-12-02,CHILD,FEMALE
112016,2018-12-03,CHILD,FEMALE
112017,2018-12-04,CHILD,FEMALE
112018,2018-12-05,CHILD,FEMALE
112019,2018-12-06,CHILD,FEMALE
112020,2018-12-07,CHILD,FEMALE
112021,2018-12-08,CHILD,FEMALE
112022,2018-12-09,CHILD,FEMALE
112023,2018-12-10,CHILD,FEMALE
112024,2018-12-11,CHILD,FEMALE
112025,2018-12-12,CHILD,FEMALE
112026,2018-12-13,CHILD,FEMALE
112027,2018-12-14,CHILD,FEMALE
112028,2018-12-15,CHILD,FEMALE
112029,2018-12-16,CHILD,FEMALE
112030,2018-12-17,CHILD,FEMALE
112031,2018-12-18,CHILD,FEMALE
112032,2018-12-19,CHILD,FEMALE
112033,2018-12-20,CHILD,FEMALE
112034,2018-12-21,CHILD,FEMALE
112035,2018-12-22,CHILD,FEMALE
112036,2018-12-23,CHILD,FEMALE
112037,2018-12-24,CHILD,FEMALE
112038,2018-12-25,CHILD,FEMALE
112039,2018-12-26,CHILD,FEMALE
112040,2018-12-27,CHILD,FEMALE
112041,2018-12-28,CHILD,FEMALE
112042,2018-12-29,CHILD,FEMALE
112043,2018-12-30,CHILD,FEMALE
112044,2018-12-31,CHILD,FEMALE
112045,2018-01-01,CHILD,MALE
112046,2018-01-02,CHILD,MALE
112047,2018-01-03,CHILD,MALE
112048,2018-01-04,CHILD,MALE
112049,2018-01-05,CHILD,MALE
112050,2018-01-06,CHILD,MALE
112051,2018-01-07,CHILD,MALE
112052,2018-01-08,CHILD,MALE
112053,2018-01-09,CHILD,MALE
112054,2018-01-10,CHILD,MALE
112055,2018-01-11,CHILD,MALE
112056,2018-01-12,CHILD,MALE
112057,2018-01-13,CHILD,MALE
112058,2018-01-14,CHILD,MALE
112059,2018-01-15,CHILD,MALE
112060,2018-01-16,CHILD,MALE
112061,2018-01-17,CHILD,MALE
112062,2018-01-18,CHILD,MALE
112063,2018-01-19,CHILD,MALE
112064,2018-01-20,CHILD,MALE
112065,2018-01-21,CHILD,FEMALE
112066,2018-01-22,CHILD,FEMALE
112067,2018-01-23,CHILD,FEMALE
112068,2018-01-24,CHILD,FEMALE
112069,2018-01-25,CHILD,FEMALE
112070,2018-01-26,CHILD,FEMALE
112071,2018-01-27,CHILD,FEMALE
112072,2018-01-28,CHILD,FEMALE
112073,2018-01-29,CHILD,FEMALE
112074,2018-01-30,CHILD,FEMALE
112075,2018-01-31,CHILD,FEMALE
112076,2018-02-01,CHILD,FEMALE
112077,2018-02-02,CHILD,FEMALE
112078,2018-02-03,CHILD,FEMALE
112079,2018-02-04,CHILD,FEMALE
112080,2018-02-05,CHILD,FEMALE
112081,2018-02-06,CHILD,FEMALE
112082,2018-02-07,CHILD,FEMALE
112083,2018-02-08,CHILD,FEMALE
112084,2018-02-09,CHILD,FEMALE
112085,2018-02-10,CHILD,FEMALE
112086,2018-02-11,CHILD,FEMALE
112087,2018-02-12,CHILD,FEMALE
112088,2018-02-13,CHILD,FEMALE
112089,2018-02-14,CHILD,FEMALE
112090,2018-02-15,CHILD,FEMALE
112091,2018-02-16,CHILD,FEMALE
112092,2018-02-17,CHILD,FEMALE
112093,2018-02-18,CHILD,FEMALE
112094,2018-02-19,CHILD,FEMALE
112095,2018-02-20,CHILD,FEMALE
112096,2018-02-21,CHILD,FEMALE
112097,2018-02-22,CHILD,FEMALE
112098,2018-02-23,CHILD,FEMALE
112099,2018-02-24,CHILD,FEMALE
112100,2018-02-25,CHILD,FEMALE
112101,2018-02-26,CHILD,FEMALE
112102,2018-02-27,CHILD,FEMALE
112103,2018-02-28,CHILD,FEMALE
112104,2018-03-01,CHILD,FEMALE
112105,2018-03-02,CHILD,FEMALE
112106,2018-03-03,CHILD,FEMALE
112107,2018-03-04,CHILD,FEMALE
112108,2018-03-05,CHILD,FEMALE
112109,2018-03-06,CHILD,FEMALE
112110,2018-03-07,CHILD,FEMALE
112111,2018-03-08,CHILD,FEMALE
112112,2018-03-09,CHILD,FEMALE
112113,2018-03-10,CHILD,FEMALE
112114,2018-03-11,CHILD,FEMALE
112115,2018-03-12,CHILD,FEMALE
112116,2018-03-13,CHILD,FEMALE
112117,2018-03-14,CHILD,FEMALE
112118,2018-03-15,CHILD,FEMALE
112119,2018-03-16,CHILD,FEMALE
112120,2018-03-17,CHILD,FEMALE
112121,2018-03-18,CHILD,FEMALE
112122,2018-03-19,CHILD,FEMALE
112123,2018-03-20,CHILD,FEMALE
112124,2018-03-21,CHILD,FEMALE
112125,2018-03-22,CHILD,FEMALE
112126,2018-03-23,CHILD,FEMALE
112127,2018-03-24,CHILD,FEMALE
112128,2018-03-25,CHILD,FEMALE
112129,2018-03-26,CHILD,FEMALE
112130,2018-03-27,CHILD,FEMALE
112131,2018-03-28,CHILD,FEMALE
112132,2018-03-29,CHILD,FEMALE
112133,2018-03-30,CHILD,FEMALE
112134,2018-03-31,CHILD,FEMALE
112135,2018-04-01,CHILD,FEMALE
112136,2018-04-02,YOUNG,FEMALE
112137,2018-04-03,YOUNG,FEMALE
112138,2018-04-04,YOUNG,FEMALE
112139,2018-04-05,YOUNG,FEMALE
112140,2018-04-06,YOUNG,FEMALE
112141,2018-04-07,YOUNG,FEMALE
112142,2018-04-08,YOUNG,FEMALE
112143,2018-04-09,YOUNG,FEMALE
112144,2018-04-10,YOUNG,FEMALE
112145,2018-04-11,YOUNG,FEMALE
112146,2018-04-12,YOUNG,FEMALE
112147,2018-04-13,YOUNG,FEMALE
112148,2018-04-14,YOUNG,FEMALE
112149,2018-04-15,YOUNG,FEMALE
112150,2018-04-16,YOUNG,FEMALE
112151,2018-04-17,YOUNG,FEMALE
112152,2018-04-18,YOUNG,FEMALE
112153,2018-04-19,YOUNG,FEMALE
112154,2018-04-20,YOUNG,FEMALE
112155,2018-04-21,YOUNG,FEMALE
112156,2018-04-22,YOUNG,FEMALE
112157,2018-04-23,YOUNG,FEMALE
112158,2018-04-24,YOUNG,FEMALE
112159,2018-04-25,YOUNG,FEMALE
112160,2018-04-26,YOUNG,FEMALE
112161,2018-04-27,YOUNG,FEMALE
112162,2018-04-28,YOUNG,FEMALE
112163,2018-04-29,YOUNG,FEMALE
112164,2018-04-30,YOUNG,FEMALE
112165,2018-05-01,YOUNG,FEMALE
112166,2018-05-02,YOUNG,FEMALE
112167,2018-05-03,YOUNG,FEMALE
112168,2018-05-04,YOUNG,FEMALE
112169,2018-05-05,YOUNG,FEMALE
112170,2018-05-06,YOUNG,FEMALE
112171,2018-05-07,YOUNG,FEMALE
112172,2018-05-08,YOUNG,FEMALE
112173,2018-05-09,YOUNG,FEMALE
112174,2018-05-10,YOUNG,FEMALE
112175,2018-05-11,YOUNG,FEMALE
112176,2018-05-12,YOUNG,FEMALE
112177,2018-05-13,YOUNG,FEMALE
112178,2018-05-14,YOUNG,FEMALE
112179,2018-05-15,YOUNG,FEMALE
112180,2018-05-16,YOUNG,FEMALE
112181,2018-05-17,YOUNG,FEMALE
112182,2018-05-18,YOUNG,FEMALE
112183,2018-05-19,YOUNG,FEMALE
112184,2018-05-20,YOUNG,FEMALE
112185,2018-05-21,YOUNG,FEMALE
112186,2018-05-22,YOUNG,FEMALE
112187,2018-05-23,YOUNG,FEMALE
112188,2018-05-24,YOUNG,FEMALE
112189,2018-05-25,YOUNG,FEMALE
112190,2018-05-26,YOUNG,FEMALE
112191,2018-05-27,YOUNG,FEMALE
112192,2018-05-28,YOUNG,FEMALE
112193,2018-05-29,YOUNG,FEMALE
112194,2018-05-30,YOUNG,FEMALE
112195,2018-05-31,YOUNG,FEMALE
112196,2018-06-01,YOUNG,FEMALE
112197,2018-06-02,YOUNG,FEMALE
112198,2018-06-03,YOUNG,FEMALE
112199,2018-06-04,YOUNG,FEMALE
112200,2018-06-05,YOUNG,FEMALE
112201,2018-06-06,YOUNG,FEMALE
112202,2018-06-07,YOUNG,FEMALE
112203,2018-06-08,YOUNG,FEMALE
112204,2018-06-09,YOUNG,FEMALE
112205,2018-06-10,YOUNG,FEMALE
112206,2018-06-11,YOUNG,FEMALE
112207,2018-06-12,YOUNG,FEMALE
112208,2018-06-13,YOUNG,FEMALE
112209,2018-06-14,YOUNG,FEMALE
112210,2018-06-15,YOUNG,FEMALE
112211,2018-06-16,YOUNG,FEMALE
112212,2018-06-17,YOUNG,FEMALE
112213,2018-06-18,YOUNG,FEMALE
112214,2018-06-19,YOUNG,FEMALE
112215,2018-06-20,YOUNG,FEMALE
112216,2018-06-21,YOUNG,FEMALE
112217,2018-06-22,YOUNG,FEMALE
112218,2018-06-23,YOUNG,FEMALE
112219,2018-06-24,YOUNG,FEMALE
112220,2018-06-25,YOUNG,FEMALE
112221,2018-06-26,YOUNG,FEMALE
112222,2018-06-27,YOUNG,FEMALE
112223,2018-06-28,YOUNG,FEMALE
112224,2018-06-29,YOUNG,FEMALE
112225,2018-06-30,YOUNG,FEMALE
112226,2018-07-01,YOUNG,FEMALE
112227,2018-07-02,YOUNG,FEMALE
112228,2018-07-03,YOUNG,FEMALE
112229,2018-07-04,YOUNG,FEMALE
112230,2018-07-05,YOUNG,FEMALE
112231,2018-07-06,YOUNG,FEMALE
112232,2018-07-07,YOUNG,FEMALE
112233,2018-07-08,YOUNG,FEMALE
112234,2018-07-09,YOUNG,FEMALE
112235,2018-07-10,YOUNG,FEMALE
112236,2018-07-11,YOUNG,FEMALE
112237,2018-07-12,YOUNG,FEMALE
112238,2018-07-13,YOUNG,FEMALE
112239,2018-07-14,YOUNG,FEMALE
112240,2018-07-15,YOUNG,FEMALE
112241,2018-07-16,YOUNG,FEMALE
112242,2018-07-17,YOUNG,FEMALE
112243,2018-07-18,YOUNG,FEMALE
112244,2018-07-19,YOUNG,FEMALE
112245,2018-07-20,YOUNG,FEMALE
112246,2018-07-21,YOUNG,FEMALE
112247,2018-07-22,YOUNG,FEMALE
112248,2018-07-23,YOUNG,FEMALE
112249,2018-07-24,YOUNG,FEMALE
112250,2018-07-25,YOUNG,FEMALE
112251,2018-07-26,MIDDLE,FEMALE
112252,2018-07-27,MIDDLE,FEMALE
112253,2018-07-28,MIDDLE,FEMALE
112254,2018-07-29,MIDDLE,FEMALE
112255,2018-07-30,MIDDLE,FEMALE
112256,2018-07-31,MIDDLE,FEMALE
112257,2018-08-01,MIDDLE,FEMALE
112258,2018-08-02,MIDDLE,FEMALE
112259,2018-08-03,MIDDLE,FEMALE
112260,2018-08-04,MIDDLE,FEMALE
112261,2018-08-05,MIDDLE,FEMALE
112262,2018-08-06,MIDDLE,FEMALE
112263,2018-08-07,MIDDLE,FEMALE
112264,2018-08-08,MIDDLE,FEMALE
112265,2018-08-09,MIDDLE,FEMALE
112266,2018-08-10,MIDDLE,FEMALE
112267,2018-08-11,MIDDLE,FEMALE
112268,2018-08-12,MIDDLE,FEMALE
112269,2018-08-13,YOUNG,FEMALE
112270,2018-08-14,YOUNG,FEMALE
112271,2018-08-15,YOUNG,FEMALE
112272,2018-08-16,YOUNG,FEMALE
112273,2018-08-17,YOUNG,FEMALE
112274,2018-08-18,YOUNG,MALE
112275,2018-08-19,YOUNG,MALE
112276,2018-08-20,YOUNG,MALE
112277,2018-08-21,YOUNG,MALE
112278,2018-08-22,YOUNG,MALE
112279,2018-08-23,YOUNG,MALE
112280,2018-08-24,YOUNG,MALE
112281,2018-08-25,YOUNG,MALE
112282,2018-08-26,YOUNG,MALE
112283,2018-08-27,YOUNG,MALE
112284,2018-08-28,YOUNG,MALE
112285,2018-08-29,YOUNG,FEMALE
112286,2018-08-30,YOUNG,FEMALE
112287,2018-08-31,YOUNG,FEMALE
112288,2018-09-01,YOUNG,FEMALE
112289,2018-09-02,YOUNG,FEMALE
112290,2018-09-03,YOUNG,FEMALE
112291,2018-09-04,YOUNG,FEMALE
112292,2018-09-05,YOUNG,FEMALE
112293,2018-09-06,YOUNG,FEMALE
112294,2018-09-07,YOUNG,FEMALE
112295,2018-09-08,YOUNG,FEMALE
112296,2018-09-09,YOUNG,FEMALE
112297,2018-09-10,YOUNG,FEMALE
112298,2018-09-11,YOUNG,FEMALE
112299,2018-09-12,YOUNG,FEMALE
112300,2018-09-13,YOUNG,FEMALE
112301,2018-09-14,YOUNG,FEMALE
112302,2018-09-15,YOUNG,FEMALE
112303,2018-09-16,YOUNG,FEMALE
112304,2018-09-17,YOUNG,FEMALE
112305,2018-09-18,YOUNG,FEMALE
112306,2018-09-19,YOUNG,FEMALE
112307,2018-09-20,YOUNG,FEMALE
112308,2018-09-21,YOUNG,FEMALE
112309,2018-09-22,YOUNG,FEMALE
112310,2018-09-23,YOUNG,FEMALE
112311,2018-09-24,YOUNG,FEMALE
112312,2018-09-25,YOUNG,FEMALE
112313,2018-09-26,YOUNG,FEMALE
112314,2018-09-27,YOUNG,FEMALE
112315,2018-09-28,YOUNG,FEMALE
112316,2018-09-29,YOUNG,FEMALE
112317,2018-09-30,YOUNG,FEMALE
112318,2018-10-01,YOUNG,FEMALE
112319,2018-10-02,YOUNG,FEMALE
112320,2018-10-03,YOUNG,FEMALE
112321,2018-10-04,YOUNG,FEMALE
112322,2018-10-05,YOUNG,FEMALE
112323,2018-10-06,YOUNG,FEMALE
112324,2018-10-07,YOUNG,FEMALE
112325,2018-10-08,YOUNG,FEMALE
112326,2018-10-09,YOUNG,FEMALE
112327,2018-10-10,YOUNG,FEMALE
112328,2018-10-11,YOUNG,FEMALE
112329,2018-10-12,YOUNG,FEMALE
112330,2018-10-13,YOUNG,FEMALE
112331,2018-10-14,YOUNG,FEMALE
112332,2018-10-15,YOUNG,FEMALE
112333,2018-10-16,YOUNG,FEMALE
112334,2018-10-17,YOUNG,FEMALE
112335,2018-10-18,YOUNG,FEMALE
112336,2018-10-19,YOUNG,FEMALE
112337,2018-10-20,YOUNG,FEMALE
112338,2018-10-21,YOUNG,FEMALE
112339,2018-10-22,YOUNG,FEMALE
112340,2018-10-23,YOUNG,FEMALE
112341,2018-10-24,YOUNG,FEMALE
112342,2018-10-25,YOUNG,MALE
112343,2018-10-26,MIDDLE,MALE
112344,2018-10-27,MIDDLE,MALE
112345,2018-10-28,MIDDLE,MALE
112346,2018-10-29,MIDDLE,MALE
112347,2018-10-30,MIDDLE,MALE
112348,2018-10-31,MIDDLE,MALE
112349,2018-11-01,MIDDLE,MALE
112350,2018-11-02,MIDDLE,MALE
112351,2018-11-03,MIDDLE,MALE
112352,2018-11-04,OLDER,MALE
112353,2018-11-05,OLDER,MALE
112354,2018-11-06,OLDER,MALE
112355,2018-11-07,OLDER,MALE
112356,2018-11-08,OLDER,MALE
112357,2018-11-09,OLDER,MALE
112358,2018-11-10,OLDER,MALE
112359,2018-11-11,OLDER,MALE
112360,2018-11-12,OLDER,MALE
112361,2018-11-13,OLDER,MALE
112362,2018-11-14,OLDER,MALE
112363,2018-11-15,OLDER,MALE
112364,2018-11-16,OLDER,MALE
112365,2018-11-17,OLDER,MALE
112366,2018-11-18,OLDER,MALE
